frame,video_time_s,video_pts,act_mean,act_max,act_p95,laser_x_px,laser_y_px,laser_integrated_brightness,laser_peak_brightness,laser_width_px,laser_confidence,laser_note
2880,95.827200000,8624448,84.875000000,182,180.000000000,666.575738000,467.740389000,410837.818000000,207.686000000,55.612800500,1.000000000,saturated
2881,95.860533300,8627448,84.875000000,180,179.000000000,666.683886000,467.616563000,407227.000000000,208.387000000,55.485029800,1.000000000,saturated
2882,95.893866700,8630448,84.333333300,181,179.700000000,666.706612000,467.477453000,411475.000000000,210.832000000,55.569180600,1.000000000,saturated
2883,95.927200000,8633448,84.125000000,181,179.550000000,666.791604000,467.406575000,410519.998000000,208.729000000,55.396613700,1.000000000,saturated
2884,95.960533300,8636448,84.416666700,183,179.550000000,666.700792000,467.499076000,405844.582000000,207.327000000,55.204428200,1.000000000,saturated
2885,95.993866700,8639448,85.625000000,185,181.700000000,666.512207000,467.571791000,404761.582000000,208.387000000,55.090985200,1.000000000,saturated
2886,96.027200000,8642448,84.208333300,182,179.000000000,666.530666000,467.482799000,405622.182000000,208.387000000,55.140488900,1.000000000,saturated
2887,96.060533300,8645448,83.958333300,180,178.000000000,666.544855000,467.402592000,404805.182000000,208.729000000,55.163859200,1.000000000,saturated
2888,96.093388900,8648405,82.958333300,179,177.000000000,666.736714000,467.412439000,402696.382000000,208.729000000,55.196206300,1.000000000,saturated
2889,96.126722200,8651405,82.541666700,176,175.850000000,666.747568000,467.330532000,400484.582000000,210.131000000,55.179468600,1.000000000,saturated
2890,96.160055600,8654405,83.958333300,177,172.400000000,666.728171000,467.466522000,396354.203000000,205.241000000,55.256940200,1.000000000,saturated
2891,96.193388900,8657405,82.875000000,175,170.400000000,666.706490000,467.390392000,397242.203000000,205.241000000,55.278337300,1.000000000,saturated
2892,96.226722200,8660405,83.791666700,175,170.700000000,666.802657000,467.238782000,400176.382000000,208.387000000,55.342850500,1.000000000,saturated
2893,96.260055600,8663405,84.166666700,176,170.000000000,666.704490000,467.235840000,401689.982000000,207.686000000,55.383607400,1.000000000,saturated
2894,96.293388900,8666405,83.916666700,174,169.000000000,666.576841000,467.363889000,403297.182000000,205.241000000,55.400376200,1.000000000,saturated
2895,96.326722200,8669405,85.416666700,184,179.900000000,666.708420000,467.267710000,405598.582000000,208.501000000,55.440946300,1.000000000,saturated
2896,96.359588900,8672363,85.250000000,183,178.200000000,666.715700000,467.271468000,404675.582000000,207.099000000,55.477372900,1.000000000,saturated
2897,96.392922200,8675363,85.416666700,181,178.050000000,666.536800000,467.299611000,406225.982000000,205.942000000,55.554289300,1.000000000,saturated
2898,96.426255600,8678363,85.333333300,185,178.200000000,666.598665000,467.276267000,406133.982000000,206.757000000,55.551453000,1.000000000,saturated
2899,96.459588900,8681363,84.750000000,183,177.200000000,666.620126000,467.199373000,402606.003000000,206.056000000,55.432272800,1.000000000,saturated
2900,96.492922200,8684363,84.541666700,187,178.350000000,666.596233000,467.345103000,401186.403000000,207.686000000,55.285888700,1.000000000,saturated
2901,96.526255600,8687363,85.708333300,192,183.750000000,666.536603000,467.327837000,402646.803000000,206.985000000,55.365426100,1.000000000,saturated
2902,96.559588900,8690363,84.958333300,190,182.900000000,666.521585000,467.303682000,402620.203000000,207.099000000,55.388371600,1.000000000,saturated
2903,96.592922200,8693363,85.458333300,190,182.900000000,666.648611000,467.274617000,399750.203000000,207.099000000,55.385713100,1.000000000,saturated
2904,96.625755600,8696318,85.166666700,190,182.900000000,666.675163000,467.318445000,399007.403000000,206.170000000,55.416093900,1.000000000,saturated
2905,96.659088900,8699318,84.458333300,187,180.900000000,666.710975000,467.330841000,398965.803000000,206.871000000,55.171844800,1.000000000,saturated
2906,96.692422200,8702318,84.125000000,189,181.750000000,666.745220000,467.200066000,400372.403000000,206.871000000,55.225722500,1.000000000,saturated
2907,96.725755600,8705318,84.458333300,186,177.200000000,666.694250000,467.239478000,404448.782000000,208.615000000,55.422231700,1.000000000,saturated
2908,96.759088900,8708318,85.375000000,185,177.200000000,666.732441000,467.276462000,402615.182000000,207.572000000,55.270398300,1.000000000,saturated
2909,96.792422200,8711318,85.125000000,187,178.200000000,666.741768000,467.323295000,403048.582000000,207.914000000,55.294870200,1.000000000,saturated
2910,96.825755600,8714318,84.208333300,190,178.800000000,666.715524000,467.132927000,401440.802000000,207.914000000,55.223604400,1.000000000,saturated
2911,96.859088900,8717318,83.750000000,188,176.950000000,666.768541000,467.134341000,399935.402000000,208.957000000,55.209744800,1.000000000,saturated
2912,96.891955600,8720276,84.375000000,186,176.800000000,666.726843000,467.178884000,399256.202000000,209.316000000,55.168716200,1.000000000,saturated
2913,96.925288900,8723276,84.291666700,184,176.650000000,666.780971000,467.195178000,398979.003000000,209.316000000,55.189490100,1.000000000,saturated
2914,96.958622200,8726276,84.625000000,184,176.650000000,666.764321000,467.279590000,394394.603000000,206.512000000,55.096738300,1.000000000,saturated
2915,96.991955600,8729276,85.083333300,190,176.500000000,666.660966000,467.204251000,394024.203000000,207.914000000,55.151554500,1.000000000,saturated
2916,97.025288900,8732276,84.666666700,189,176.350000000,666.576585000,467.221546000,396349.403000000,206.512000000,55.187797400,1.000000000,saturated
2917,97.058622200,8735276,85.625000000,191,179.900000000,666.623849000,467.222733000,394850.597000000,206.512000000,55.182934100,1.000000000,saturated
2918,97.091955600,8738276,85.250000000,190,178.050000000,666.547980000,467.274169000,401865.803000000,206.512000000,55.438426500,1.000000000,saturated
2919,97.125288900,8741276,84.791666700,185,176.350000000,666.558822000,467.330235000,402036.018000000,205.355000000,55.413114100,1.000000000,saturated
2920,97.158144400,8744233,85.041666700,183,174.950000000,666.644253000,467.392117000,395214.000000000,206.985000000,55.101908200,1.000000000,saturated
2921,97.191477800,8747233,85.875000000,184,175.950000000,666.640281000,467.391994000,395506.000000000,204.768000000,55.026467800,1.000000000,saturated
2922,97.224811100,8750233,84.875000000,182,173.950000000,666.564493000,467.283317000,403779.182000000,208.387000000,55.364420600,1.000000000,saturated
2923,97.258144400,8753233,84.291666700,179,175.100000000,666.623999000,467.339958000,402712.982000000,207.686000000,55.414421900,1.000000000,saturated
2924,97.291477800,8756233,83.958333300,179,173.250000000,666.769081000,467.358754000,397009.803000000,205.583000000,55.183596100,1.000000000,saturated
2925,97.324811100,8759233,84.625000000,179,175.100000000,666.716861000,467.300595000,403031.782000000,205.469000000,55.279064300,1.000000000,saturated
2926,97.358144400,8762233,84.666666700,179,174.950000000,666.631073000,467.368560000,402925.382000000,206.757000000,55.295844100,1.000000000,saturated
2927,97.391477800,8765233,85.041666700,180,173.100000000,666.650019000,467.426180000,402303.582000000,206.757000000,55.396000400,1.000000000,saturated
2928,97.424322200,8768189,84.458333300,183,172.650000000,666.623526000,467.452327000,399397.403000000,206.170000000,55.224828900,1.000000000,saturated
2929,97.457655600,8771189,85.125000000,186,174.350000000,666.617481000,467.450812000,400129.603000000,206.871000000,55.348219200,1.000000000,saturated
2930,97.490988900,8774189,84.625000000,194,180.050000000,666.527441000,467.496557000,411284.000000000,207.686000000,55.811528000,1.000000000,saturated
2931,97.524322200,8777189,84.041666700,192,177.200000000,666.519641000,467.446388000,411095.000000000,206.985000000,55.844723900,1.000000000,saturated
2932,97.557655600,8780189,84.000000000,191,175.050000000,666.599274000,467.569356000,405957.982000000,206.757000000,55.678073200,1.000000000,saturated
2933,97.590988900,8783189,83.291666700,191,174.900000000,666.505350000,467.694535000,411932.000000000,207.914000000,55.748190900,1.000000000,saturated
2934,97.624322200,8786189,83.541666700,190,175.900000000,666.527637000,467.772258000,410127.000000000,207.914000000,55.519481700,1.000000000,saturated
2935,97.657655600,8789189,84.125000000,192,179.750000000,666.550556000,467.876967000,405592.198000000,208.729000000,55.454171700,1.000000000,saturated
2936,97.690511100,8792146,84.125000000,190,176.900000000,666.617132000,467.805581000,402020.982000000,210.131000000,55.457095000,1.000000000,saturated
2937,97.723844400,8795146,83.166666700,185,173.200000000,666.560815000,467.713088000,403376.782000000,208.729000000,55.513876400,1.000000000,saturated
2938,97.757177800,8798146,83.041666700,185,173.350000000,666.650874000,467.729001000,401389.982000000,207.327000000,55.458677100,1.000000000,saturated
2939,97.790511100,8801146,83.583333300,186,173.200000000,666.610461000,467.686470000,400517.582000000,207.327000000,55.478767300,1.000000000,saturated
2940,97.823844400,8804146,82.750000000,181,170.250000000,666.424894000,467.733153000,403597.782000000,205.241000000,55.517190900,1.000000000,saturated
2941,97.857177800,8807146,81.916666700,179,169.100000000,666.386994000,467.680137000,404859.581000000,205.241000000,55.547667500,1.000000000,saturated
2942,97.890511100,8810146,82.541666700,179,168.100000000,666.544666000,467.582082000,399702.203000000,204.426000000,55.310361700,1.000000000,saturated
2943,97.923844400,8813146,81.583333300,169,162.700000000,666.683197000,467.577382000,392356.397000000,206.170000000,55.026767100,1.000000000,saturated
2944,97.956700000,8816103,81.333333300,167,161.550000000,666.720970000,467.547168000,390990.398000000,204.067000000,54.909773100,1.000000000,saturated
2945,97.990033300,8819103,81.500000000,165,162.550000000,666.673420000,467.662102000,394770.402000000,205.583000000,55.029194900,1.000000000,saturated
2946,98.023366700,8822103,81.625000000,164,162.550000000,666.660036000,467.795671000,393603.202000000,206.039000000,54.995403800,1.000000000,saturated
2947,98.056700000,8825103,81.500000000,165,162.550000000,666.562672000,467.817165000,397382.782000000,207.686000000,55.217447600,1.000000000,saturated
2948,98.090033300,8828103,81.416666700,165,162.700000000,666.583677000,467.625919000,398060.782000000,207.800000000,55.307859500,1.000000000,saturated
2949,98.123366700,8831103,82.041666700,168,163.850000000,666.566542000,467.765554000,397405.202000000,208.501000000,55.093300100,1.000000000,saturated
2950,98.156700000,8834103,82.083333300,167,163.850000000,666.663368000,467.839132000,399604.782000000,208.501000000,55.068856100,1.000000000,saturated
2951,98.190033300,8837103,82.083333300,165,163.700000000,666.647674000,467.822537000,400226.182000000,210.946000000,55.156483600,1.000000000,saturated
2952,98.222877800,8840059,82.291666700,165,162.700000000,666.558792000,467.741413000,399949.382000000,208.387000000,55.215639600,1.000000000,saturated
2953,98.256211100,8843059,83.125000000,164,162.550000000,666.593123000,467.689619000,399257.182000000,207.686000000,55.275773500,1.000000000,saturated
2954,98.289544400,8846059,83.833333300,167,163.700000000,666.515772000,467.638272000,399039.782000000,207.686000000,55.156858300,1.000000000,saturated
2955,98.322877800,8849059,83.541666700,164,162.850000000,666.562121000,467.614504000,394728.182000000,207.572000000,55.046499500,1.000000000,saturated
2956,98.356211100,8852059,82.875000000,163,161.850000000,666.476006000,467.748621000,395401.797000000,206.985000000,55.138893600,1.000000000,saturated
2957,98.389544400,8855059,82.541666700,162,161.000000000,666.561869000,467.644961000,395377.782000000,206.284000000,55.097066800,1.000000000,saturated
2958,98.422877800,8858059,80.708333300,161,158.700000000,666.600328000,467.607751000,395083.982000000,206.056000000,55.123895500,1.000000000,saturated
2959,98.456211100,8861059,80.583333300,162,159.550000000,666.477633000,467.675204000,392216.582000000,206.757000000,54.994850100,1.000000000,saturated
2960,98.489066700,8864016,81.750000000,170,163.850000000,666.432391000,467.824711000,393389.382000000,206.170000000,55.095324400,1.000000000,saturated
2961,98.522400000,8867016,82.875000000,171,165.550000000,666.423397000,467.847793000,393648.782000000,205.355000000,55.137585000,1.000000000,saturated
2962,98.555733300,8870016,82.000000000,171,165.400000000,666.394189000,467.797466000,399316.000000000,206.170000000,55.359794600,1.000000000,saturated
2963,98.589066700,8873016,81.416666700,172,166.400000000,666.221515000,467.645145000,400885.000000000,206.871000000,55.416550900,1.000000000,saturated
2964,98.622400000,8876016,82.125000000,172,167.400000000,666.159309000,467.824086000,403322.818000000,205.828000000,55.499441300,1.000000000,saturated
2965,98.655733300,8879016,83.000000000,175,170.400000000,666.280785000,467.749787000,398729.000000000,204.540000000,55.284065800,1.000000000,saturated
2966,98.689066700,8882016,82.708333300,173,170.400000000,666.263927000,467.564433000,400145.000000000,204.654000000,55.321206400,1.000000000,saturated
2967,98.722400000,8885016,81.958333300,173,169.100000000,666.226419000,467.529482000,398907.000000000,206.056000000,55.327165000,1.000000000,saturated
2968,98.755266700,8887974,82.208333300,171,168.250000000,666.147346000,467.575253000,400019.000000000,205.942000000,55.445211800,1.000000000,saturated
2969,98.788600000,8890974,82.083333300,170,168.250000000,666.154562000,467.486578000,402499.000000000,206.056000000,55.521600600,1.000000000,saturated
2970,98.821933300,8893974,82.208333300,167,165.700000000,666.357712000,467.549499000,403260.000000000,206.871000000,55.492680800,1.000000000,saturated
2971,98.855266700,8896974,81.875000000,165,163.850000000,666.369707000,467.679727000,401723.000000000,206.871000000,55.437851800,1.000000000,saturated
2972,98.888600000,8899974,82.041666700,165,163.850000000,666.351102000,467.641931000,402288.000000000,207.572000000,55.436378800,1.000000000,saturated
2973,98.921933300,8902974,82.208333300,167,165.550000000,666.270965000,467.586399000,405964.418000000,208.273000000,55.687486900,1.000000000,saturated
2974,98.955266700,8905974,82.625000000,169,166.550000000,666.245699000,467.511886000,408209.218000000,207.572000000,55.748799100,1.000000000,saturated
